"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","HUR","WOMEN","PC_LF","M","2016-09",6.1,
"POL","HUR","WOMEN","PC_LF","M","2016-10",5.9,
"POL","HUR","WOMEN","PC_LF","M","2016-11",5.7,
"POL","HUR","WOMEN","PC_LF","M","2016-12",5.4,
"POL","HUR","WOMEN","PC_LF","M","2017-01",5.1,
"POL","HUR","WOMEN","PC_LF","M","2017-02",5,
"POL","HUR","WOMEN","PC_LF","M","2017-03",4.9,
"POL","HUR","WOMEN","PC_LF","M","2017-04",5,
"POL","HUR","WOMEN","PC_LF","M","2017-05",5,
"POL","HUR","WOMEN","PC_LF","M","2017-06",5.1,
"POL","HUR","WOMEN","PC_LF","M","2017-07",5,
"POL","HUR","WOMEN","PC_LF","M","2017-08",5,
"POL","HUR","WOMEN","PC_LF","M","2017-09",5,
"POL","HUR","WOMEN","PC_LF","M","2017-10",4.8,
"POL","HUR","WOMEN","PC_LF","M","2017-11",4.6,
"POL","HUR","WOMEN","PC_LF","M","2017-12",4.4,
"POL","HUR","WOMEN","PC_LF","M","2018-01",4.1,
"POL","HUR","WOMEN","PC_LF","M","2018-02",3.9,
"POL","HUR","WOMEN","PC_LF","M","2018-03",3.8,
"POL","HUR","WOMEN","PC_LF","M","2018-04",3.7,
"POL","HUR","WOMEN","PC_LF","M","2018-05",3.7,
"POL","HUR","WOMEN","PC_LF","M","2018-06",3.8,
"POL","HUR","WOMEN","PC_LF","M","2018-07",3.7,
"POL","HUR","WOMEN","PC_LF","M","2018-08",3.7,
"POL","HUR","WOMEN","PC_LF","M","2018-09",3.8,
"POL","HUR","WOMEN","PC_LF","M","2018-10",3.9,
"POL","HUR","WOMEN","PC_LF","M","2018-11",4,
"POL","HUR","WOMEN","PC_LF","M","2018-12",4.2,
"POL","HUR","WOMEN","PC_LF","M","2019-01",4.3,
"POL","HUR","WOMEN","PC_LF","M","2019-02",4.3,
"POL","HUR","WOMEN","PC_LF","M","2019-03",4.1,
"POL","HUR","WOMEN","PC_LF","M","2019-04",3.7,
"POL","HUR","WOMEN","PC_LF","M","2019-05",3.5,
"POL","HUR","WOMEN","PC_LF","M","2019-06",3.5,
"POL","HUR","WOMEN","PC_LF","M","2019-07",3.5,
"POL","HUR","WOMEN","PC_LF","M","2019-08",3.4,
"POL","HUR","WOMEN","PC_LF","M","2019-09",3.3,
"POL","HUR","WOMEN","PC_LF","M","2019-10",3.2,
"POL","HUR","WOMEN","PC_LF","M","2019-11",3.2,
"POL","HUR","WOMEN","PC_LF","M","2019-12",3.1,
"POL","HUR","WOMEN","PC_LF","M","2020-01",3.1,
"POL","HUR","WOMEN","PC_LF","M","2020-02",3,
"POL","HUR","WOMEN","PC_LF","M","2020-03",3,
"POL","HUR","WOMEN","PC_LF","M","2020-04",3.2,
"POL","HUR","WOMEN","PC_LF","M","2020-05",3.4,
"POL","HUR","WOMEN","PC_LF","M","2020-06",3.6,
"POL","HUR","WOMEN","PC_LF","M","2020-07",3.7,
"POL","HUR","WOMEN","PC_LF","M","2020-08",3.7,
"POL","HUR","WOMEN","PC_LF","M","2020-09",3.7,
"POL","HUR","WOMEN","PC_LF","M","2020-10",3.7,
"POL","HUR","WOMEN","PC_LF","M","2020-11",3.6,
